designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4421571872350439808",4421571872350439808,229.66878133904123,2.0446562599950755,1.0557802116851505,4.209124371112359,-10.282329895396524,1.2308644,17.930954,0.79512024,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5695.3867,4.6924,-3.4147,2492.5554,0.0044,0.0037,0.0021
"Gaia DR3 4421571872350440448",4421571872350440448,229.67287868211332,2.047450822143488,0.22903523406436666,4.133588268115179,-10.119031508451322,1.7817178,16.030184,0.99751663,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571872350441216",4421571872350441216,229.66700799974168,2.0450606791415704,,,,,19.816929,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350441344",4421571872350441344,229.667248854337,2.0447084868248195,0.05679898647941007,4.30238977772552,-9.780618885528597,1.0473603,18.165976,0.71889687,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571872350441472",4421571872350441472,229.66725359106312,2.04516013283929,,,,,20.09998,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350442112",4421571872350442112,229.67248548484534,2.0481285513862897,0.9711051753746058,3.755801261535617,-9.282379437764096,1.0969296,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350442368",4421571872350442368,229.6686272119242,2.0457825413919504,0.2268292616196243,3.9494983956273226,-9.97834647427574,1.1244222,18.097971,0.71847725,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5948.074,4.6713,-1.0111,3519.4124,0.002,0.0017,9.0E-4
"Gaia DR3 4421571872350443264",4421571872350443264,229.6715174597154,2.0477184802230006,-0.005652338476801958,4.366736745826373,-9.568645857194056,1.0185308,18.577124,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350443392",4421571872350443392,229.6709240815991,2.0480823508522668,-0.30905911090517596,3.9347875355148423,-9.392655488140973,1.0901512,19.501587,0.89260674,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350443648",4421571872350443648,229.66647218546066,2.0451611602614803,0.09840521900347152,3.157482022279984,-10.567577660419788,1.0493863,19.145203,0.7883568,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350443776",4421571872350443776,229.6662438508443,2.045330310994073,,,,,19.425558,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350446080",4421571872350446080,229.66651593505412,2.0464321695166063,,,,,20.397142,1.0298824,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350447360",4421571872350447360,229.66743517363778,2.047757520260288,0.3395105075320923,4.2496285819868875,-11.240773033812632,1.6079185,18.746758,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350447616",4421571872350447616,229.66740233779646,2.048064167129701,0.566269858795936,4.1392796300415355,-11.545012933802148,1.3965044,18.149773,0.68198395,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571872350448384",4421571872350448384,229.67102872925886,2.050217674558325,-4.556013509852084,6.970017468930012,-9.452529445665757,3.2251506,19.719732,0.4875393,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350448640",4421571872350448640,229.6750639555358,2.052901641817954,-0.08467218317018124,4.699486140909915,-9.57734600867488,1.0537314,17.949106,0.6539192,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571872350448768",4421571872350448768,229.66925603919123,2.049349363292617,0.5304906056351475,4.13489044278531,-11.259961297497465,1.0387064,19.428682,0.587307,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350449280",4421571872350449280,229.6654626339945,2.047272005798474,,,,,19.637354,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350449408",4421571872350449408,229.6649907786028,2.0471255478069166,,,,,19.002493,1.0355568,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350449536",4421571872350449536,229.66553477647096,2.0471157877911392,,,,,19.613983,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350449664",4421571872350449664,229.66503965239502,2.0469201060832125,,,,,19.548658,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350450688",4421571872350450688,229.66596520683296,2.047571189173269,-2.0615025767744526,3.686133582797539,-11.26736251407879,1.6221032,19.340303,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350450944",4421571872350450944,229.67045031377572,2.051211381299856,1.265806315189498,6.1290398670887924,-7.795988016376137,1.1145332,19.52909,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350451968",4421571872350451968,229.66769132891812,2.049003208579397,-2.6935661508110345,3.9586606890614524,-10.01009675049781,0.9573606,19.58781,0.7179909,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350452736",4421571872350452736,229.66548699788933,2.04826926334945,-1.5288796526727353,3.6441386605587898,-9.607921754145819,1.4854339,18.554955,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350452864",4421571872350452864,229.66582655964146,2.0481839285960994,0.3383136191700831,4.225375754596872,-10.098609913134602,1.1781805,18.409492,0.883358,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350454528",4421571872350454528,229.66652165287033,2.049428575119857,,,,,19.864681,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350454656",4421571872350454656,229.66650563421896,2.0491786411121997,-1.3643062921975433,4.998596715106144,-12.751471009772755,1.4316936,19.188591,0.7789154,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350454912",4421571872350454912,229.66920871079304,2.0513483264449204,,,,,19.670753,0.48249817,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350455424",4421571872350455424,229.67207303844359,2.052899523352625,-0.05191238109831334,4.4436440300621385,-10.281421353896093,1.0097561,18.866144,0.6535511,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350455808",4421571872350455808,229.66446789879203,2.048795680094513,,,,,20.179615,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350455936",4421571872350455936,229.66492154420854,2.048443270770643,,,,,18.713026,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350456448",4421571872350456448,229.67324193167715,2.0542470555347676,0.317078699325719,5.549095766589581,-8.66440889643996,1.172499,19.514954,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350456576",4421571872350456576,229.66827700770304,2.050552681315562,0.18785697959155712,4.365822742888597,-9.875344414313686,0.9766788,19.169659,0.6879406,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350457088",4421571872350457088,229.67054028165697,2.0524757077338487,,,,,19.491255,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350457344",4421571872350457344,229.66789046717676,2.050949443815611,-0.6326999360921397,0.7986035011113155,-11.71475507455483,1.4924438,18.567299,0.84633446,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350458368",4421571872350458368,229.6631966962177,2.0487605238768394,,,,,20.10128,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350458752",4421571872350458752,229.66325386030778,2.0484625980136055,0.31206334001927455,4.448418313412396,-10.992837504225362,1.1157843,19.315405,0.92168236,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350459008",4421571872350459008,229.66500821787136,2.049600822545686,,,,,19.652378,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350459136",4421571872350459136,229.66535484164902,2.049802388748145,0.21298420652673145,4.327534740011798,-10.012640981780931,1.113679,17.149965,0.88114166,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5146.027,4.3644,-2.3219,2173.9702,0.0058,0.0047,0.0026
"Gaia DR3 4421571872350459520",4421571872350459520,229.6661042856154,2.0506096610369156,,,,,19.441837,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350460160",4421571872350460160,229.66483524496942,2.050491102324672,,,,,19.592455,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350460288",4421571872350460288,229.6637590515074,2.0495845402856037,0.2609295353058172,4.555867400342147,-10.728865260998305,1.3929689,18.966122,0.80672264,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350461312",4421571872350461312,229.6641020908557,2.0501450559306464,,,,,19.805145,0.007041931,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350461824",4421571872350461824,229.66692409617104,2.052209825216118,,,,,18.555395,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350462080",4421571872350462080,229.6648990366344,2.0510465225011165,,,,,18.013617,0.7369118,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350462464",4421571872350462464,229.6641490274331,2.051436734558139,,,,,18.769056,0.7971039,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350462592",4421571872350462592,229.66432077709882,2.051934314884267,,,,,20.014975,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350463104",4421571872350463104,229.6685306960425,2.05405496397089,0.058293261404989916,3.6658239009782436,-9.49759167132113,0.98506874,19.415154,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350465024",4421571872350465024,229.66343947059758,2.051586735863539,-0.10752828830102956,3.7551285540396604,-9.591366972035692,1.0105777,18.971996,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350465408",4421571872350465408,229.66564068828086,2.0530724070929676,,,,,20.021795,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350469120",4421571872350469120,229.6699256091299,2.0574096180565955,,,,,18.442062,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350470784",4421571872350470784,229.66675847807204,2.0561718242806233,0.1753460031226892,3.92131832632772,-10.253448414537488,1.2415274,14.9649515,1.0892324,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5447.15,3.6628,-0.6037,1921.135,0.5492,0.4476,0.2426
"Gaia DR3 4421571872350470912",4421571872350470912,229.66819139065862,2.0573493740758284,1.0605125827142796,4.040932808498528,-10.01540947082871,1.11813,18.362879,0.91239357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350471424",4421571872350471424,229.66139570091346,2.0530031231406674,0.2734499269249022,4.095824800560185,-10.133992609830395,1.1663127,17.516272,0.90185165,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5346.67,4.7226,-3.777,1632.552,0.0635,0.0524,0.029
"Gaia DR3 4421571872350471808",4421571872350471808,229.6708272552468,2.0589091684959824,,,,,19.679565,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350472064",4421571872350472064,229.65887197444266,2.051576438429775,-0.05792408056056318,3.467301365996356,-10.212985424702019,1.0290334,18.713034,0.59137154,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350473088",4421571872350473088,229.66190658412233,2.053877582324346,0.02978863974548583,3.3503038548945296,-10.540848494950147,0.9585222,18.314476,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350473216",4421571872350473216,229.661690269807,2.0539582560707177,,,,,19.847418,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350473600",4421571872350473600,229.66112583828797,2.0536640382505187,,,,,19.83027,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350473728",4421571872350473728,229.66077022632348,2.0538254647888046,,,,,19.498755,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350475264",4421571872350475264,229.6656328779358,2.0571300324057344,-0.15270772258077825,2.4164034630438938,-9.97365824831049,1.0825866,19.17644,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350915968",4421571872350915968,229.66590883853758,2.0501119013236737,,,,,19.877092,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350916224",4421571872350916224,229.66209273686488,2.0500900865357643,,,,,19.71505,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350916352",4421571872350916352,229.66185835843288,2.0504963650356682,1.570563366056194,4.440870057185231,-10.48748895285423,3.5639398,18.816343,0.8752384,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872350916736",4421571872350916736,229.66217814757243,2.0509855254357596,0.6826301085377969,5.057466511299162,-10.739894389472816,1.0476521,19.966795,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351169920",4421571872351169920,229.6755503140278,2.0546327025283664,,,,,20.13248,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351173376",4421571872351173376,229.67403996295218,2.054173680413672,,,,,20.037474,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351176192",4421571872351176192,229.6727150969906,2.0495076406770734,,,,,20.072691,1.1696339,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351176960",4421571872351176960,229.66975651645782,2.050827453676315,,,,,20.408018,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351177984",4421571872351177984,229.66867119056334,2.050094352734896,,,,,20.677881,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351178368",4421571872351178368,229.66827534949107,2.048583263012566,,,,,20.790043,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351178496",4421571872351178496,229.66855818542112,2.0486789649978316,,,,,20.350199,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351180032",4421571872351180032,229.6619037239188,2.0519091737624136,,,,,20.156609,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351180160",4421571872351180160,229.66152713037008,2.0519507188629134,,,,,20.339485,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351180416",4421571872351180416,229.66099091152006,2.0519967779517225,,,,,20.224848,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351180672",4421571872351180672,229.66347211664683,2.0491759027449272,,,,,20.504332,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351180928",4421571872351180928,229.66436542321114,2.0470839987782314,,,,,20.475811,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351181056",4421571872351181056,229.66464214806948,2.046657007614603,,,,,20.343288,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351225856",4421571872351225856,229.66642922514635,2.0485736881160843,,,,,20.20027,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351226112",4421571872351226112,229.6665434542224,2.0456368014211,,,,,20.427032,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351257344",4421571872351257344,229.66970439470313,2.0503006446404526,,,,,20.504568,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351504896",4421571872351504896,229.66791707842353,2.046846388947231,,,,,19.841534,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351505536",4421571872351505536,229.66708060824163,2.047715434527757,,,,,19.038092,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351505664",4421571872351505664,229.66676759262376,2.049321981408564,,,,,19.030588,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351508352",4421571872351508352,229.66951048991032,2.053024441831066,,,,,18.214401,0.68772125,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351508608",4421571872351508608,229.6678610898109,2.0537747187453093,,,,,19.675144,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351513600",4421571872351513600,229.66001738167088,2.051917274208998,,,,,18.663244,0.47634506,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351515264",4421571872351515264,229.66609203505226,2.0570160571215177,,,,,19.46321,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351515520",4421571872351515520,229.66964874115757,2.0588952149242337,,,,,18.731718,0.90353966,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571872351515648",4421571872351515648,229.6622773217976,2.0534197499054163,,,,,18.914654,1.1455841,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571902414753664",4421571902414753664,229.67354273160228,2.0647914100765217,0.09721973816495753,3.930678184893303,-9.95442950080355,1.160576,11.923784,1.6220503,59.601467,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4586.6763,1.9959,-0.0606,3524.8457,0.9291,0.6981,0.3659
"Gaia DR3 4421571902414756480",4421571902414756480,229.67565621927037,2.058694113925833,0.027874489025095806,4.092974028901047,-9.715904257341586,1.0671085,15.918619,0.9817095,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5738.972,3.6332,-1.5969,2986.9197,0.5796,0.4813,0.2649
"Gaia DR3 4421571902414758656",4421571902414758656,229.6786742170886,2.059950679578612,0.1973798258475817,4.062981005840944,-10.151156017791811,0.95641625,17.102402,0.940979,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5244.253,4.76,-2.0482,1270.9385,0.0425,0.0348,0.019
"Gaia DR3 4421571902414759168",4421571902414759168,229.67888983980092,2.061967573213344,0.3978363444235057,4.005462515543874,-9.799939265844111,1.5100623,17.298773,0.86795616,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571902414760704",4421571902414760704,229.6806232666114,2.0599347906424645,-0.06173529119412592,3.9009299133794006,-10.007045772320723,1.1011965,17.728643,0.7936268,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571902414761856",4421571902414761856,229.682599964944,2.0600858778033158,,,,,18.972305,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571902414762496",4421571902414762496,229.6828897185516,2.062638137993536,,,,,18.055664,0.56838036,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705313408",4421571906705313408,229.68113697516364,2.0550658915274957,0.013323527234891948,3.454735443992745,-9.646489894147646,1.0092686,18.876875,0.70778084,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705331072",4421571906705331072,229.6806666478453,2.0565718751619504,0.3058128227282618,2.965474482797966,-8.440700320843666,1.0212282,19.182245,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705338368",4421571906705338368,229.67930564102073,2.0566872609034754,0.19636247093050846,4.727463567989274,-9.859205479762242,0.89260423,18.42732,0.65945816,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5835.589,4.637,-3.8213,3493.9377,0.0114,0.0097,0.0054
"Gaia DR3 4421571906705338496",4421571906705338496,229.67904276917193,2.0569982721718443,,,,,19.049429,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705339520",4421571906705339520,229.68392907699746,2.060754729008637,,,,,20.189774,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705342464",4421571906705342464,229.68109052566126,2.058632811077705,0.22002352346195553,3.488775309093074,-9.92371650961757,1.1531266,19.409515,0.8135929,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705343488",4421571906705343488,229.6763693692141,2.056505282118788,-0.4282273958148897,3.6524751229576973,-9.422318838459997,1.0242698,19.628939,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705343616",4421571906705343616,229.677097732694,2.056269018748397,-0.1314879127676483,3.98509057154883,-10.073827910248372,1.0803534,18.507683,0.7124424,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,6011.7217,4.7149,-4.0478,3755.9922,0.0031,0.0026,0.0015
"Gaia DR3 4421571906705344128",4421571906705344128,229.6756606838643,2.055998888128385,,,,,19.823515,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705344896",4421571906705344896,229.6786378051051,2.0573139632824815,,,,,20.053577,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705345024",4421571906705345024,229.67825159204546,2.0576110804147474,0.10341943876577077,4.372308003125826,-9.78854766650395,0.9478882,18.520073,0.7353306,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5959.782,4.7209,-3.5815,3658.108,0.0033,0.0028,0.0016
"Gaia DR3 4421571906705345152",4421571906705345152,229.67826786457226,2.0572405308535275,0.05883049702846315,4.361481932549966,-10.783288700611353,0.9855069,19.397509,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705345280",4421571906705345280,229.67757864793282,2.0568189506690646,0.29101866503169443,3.6439369207598853,-8.88538902717458,1.0910941,19.566584,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705345664",4421571906705345664,229.68176001876728,2.0594501859829535,0.3504433004288889,3.5770611797046667,-9.654600181368936,1.0266746,19.82369,0.5847626,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705346688",4421571906705346688,229.6824411498918,2.0606601071186597,0.25509287488528204,3.116773806504283,-10.241688464859777,0.8864754,19.37253,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705346944",4421571906705346944,229.6831182591955,2.0606732824005265,,,,,20.037537,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705347072",4421571906705347072,229.68241054656178,2.0602679816009757,1.984915289140618E-4,3.5249985497595038,-10.370080185076377,1.4386804,16.621098,0.9406643,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5763.6123,4.6388,-2.4868,1248.6824,0.3901,0.3249,0.1791
"Gaia DR3 4421571906705355776",4421571906705355776,229.68272049527724,2.0618061145676556,,,,,18.747416,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705355904",4421571906705355904,229.68321454736756,2.062010793701565,0.16001235504716554,3.7745388229634855,-9.922868942695194,1.0461586,17.442986,0.8207092,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571906705356032",4421571906705356032,229.68293407037956,2.0614722337483538,,,,,19.148178,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705356160",4421571906705356160,229.68339329390793,2.061337617206501,-0.012930014413688936,4.084478790430193,-9.92880552136355,1.0395858,16.933605,0.9164963,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5608.208,4.6728,-3.9044,1315.4016,0.3589,0.2979,0.165
"Gaia DR3 4421571906705356288",4421571906705356288,229.6838123965785,2.061369917516864,0.30276220036667534,4.6589808171042595,-10.505065179759665,1.0974522,19.094477,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705359872",4421571906705359872,229.67915128613205,2.0588547010469687,,,,,19.962063,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705360000",4421571906705360000,229.68007772316972,2.05944244166695,,,,,20.610912,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705360128",4421571906705360128,229.68043569549823,2.059690949259443,,,,,18.887423,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705363200",4421571906705363200,229.67819887010253,2.058676989522901,0.24450784029539974,4.552720542209184,-10.243821321383233,0.9325516,18.59212,0.69906616,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705366784",4421571906705366784,229.6796436224605,2.059949253791252,-0.5177063926248369,4.304983078178102,-10.064791900938648,0.8904983,19.569994,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705367680",4421571906705367680,229.67503179735328,2.0581612363407125,-0.21635222076184352,4.598234719635666,-8.687476782362655,1.00795,18.901705,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705367808",4421571906705367808,229.67525683558074,2.0581280615387865,,,,,19.47634,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705367936",4421571906705367936,229.67524269131965,2.057796794779163,0.4760079501360419,3.1108641325292967,-8.715363550309617,1.5229129,18.794207,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571906705368064",4421571906705368064,229.67468212946957,2.057263458989139,,,,,19.442205,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
